Customer,Date,Dc.no,Part.no,Part description,Qty,Rate,Value,Fwt,Thick,Target  Manpower,variation Manpower,Actual Manpower,Target RawMaterial(Cost),variation RawMaterial,Actual RawMaterial,Target Machinepower(Cost),variation Machine power,Actual Machine power,Target Overhead(Cost)or Profit,variation overhead ,Actual Overhead or profit,Unnamed: 22
Company A,14/12/2022,4504,5C2630191,TENSIONING CLAMP WIT,50.00,175.99,"8,799.50",0.34,4 HRPO,1055.94,-4.408238696,1051.531761,5279.7,7.161443581,5286.861444,1143.935,-2.255619414,1141.679381,1319.925,3.789759125,1323.714759,
Company A,14/12/2022,4504,5C2830518,FIXING SHEET RH COMP,10.00,168.68,"1,686.80",1.61,3 CR,202.416,-2.861105235,199.5548948,1012.08,-2.559110955,1009.520889,219.284,-4.664762267,214.6192377,253.02,-4.616144865,248.4038551,
Company A,14/12/2022,4504,5C2830518,FIXING SHEET RH COMP,10.00,176.10,"1,761.00",1.61,3 CR,211.32,2.198945381,213.5189454,1056.6,-2.279292421,1054.320708,228.93,-4.513102834,224.4168972,264.15,-1.527003271,262.6229967,
Company A,14/12/2022,4504,5C2830519,FIXING SHEET LH COMP,10.00,375.04,"3,750.40",1.7,3 CR,450.048,-0.4193464811,449.6286535,2250.24,-0.596306095,2249.643694,487.552,4.323792292,491.8757923,562.56,-2.416021877,560.1439781,
Company A,14/12/2022,4504,5C2830519,FIXING SHEET LH COMP,10.00,383.71,"3,837.10",1.7,3 CR,460.452,-1.184481034,459.267519,2302.26,3.776750787,2306.036751,498.823,0.9481701082,499.7711701,575.565,0.338217641,575.9032176,
Company A,14/12/2022,4504,5E1631871,BOTTOM SUCTION COMPL,15.00,351.05,"5,265.75",1.21,1.5 CR,631.89,-2.068874254,629.8211257,3159.45,-1.430969425,3158.019031,684.5475,-0.06400088075,684.4834991,789.8625,-1.568033752,788.2944662,
Company A,14/12/2022,4504,5E1631992,BOTTOM SUCTION DUCT,10.00,520.01,"5,200.10",1.68,"1,1.5 CR",624.012,-1.49073443,622.5212656,3120.06,-0.3920453403,3119.667955,676.013,-1.630213153,674.3827868,780.015,1.587076999,781.602077,
Company A,14/12/2022,4504,5F2250031,U SUPPORT 3X25X53X12,185.00,38.49,"7,120.65",0.23,1.5 CR,854.478,-0.4184217832,854.0595782,4272.39,-0.93143954,4271.45856,925.6845,-1.424629547,924.2598705,1068.0975,5.426164443,1073.523664,
Company A,14/12/2022,4505,5XD330014,LDB3 LH STRUTURE WIT,1.00,"151,488.00","151,488.00",831.63,1.6 CR,18178.56,3.048014529,18181.60801,90892.8,-0.6461268549,90892.15387,19693.44,0.7471783957,19694.18718,22723.2,2.12038387,22725.32038,
Company C,14/12/2022,4506,501706650,HINGE RH ASSY.,55.00,98.00,"5,390.00",0.295,4 CR,646.8,-0.1769947827,646.6230052,3234.0,-0.4076391271,3233.592361,700.7,3.206833628,703.9068336,808.5,2.456583442,810.9565834,
Company A,14/12/2022,10117,D15C2693051,CAN BASE RH COMPL,2.00,"1,166.56","2,333.12",28.59,3 CR,279.9744,0.2771863556,280.2515864,1399.872,3.057515046,1402.929515,303.3056,3.226036445,306.5316364,349.968,3.121496777,353.0894968,
Company A,14/12/2022,10118,5C2653570,CAN CARRIER COMPLETE,5.00,956.80,"4,784.00",32.39,3 MS,574.08,0.4645979889,574.544598,2870.4,3.435538847,2873.835539,621.92,4.250405765,626.1704058,717.6,2.929976682,720.5299767,
Company A,14/12/2022,10119,5C2653570,CAN CARRIER COMPLETE,2.00,956.80,"1,913.60",32.39,3 MS,229.632,2.185495401,231.8174954,1148.16,1.466290982,1149.626291,248.768,1.443810029,250.21181,287.04,-1.940646335,285.0993537,
Company A,15/12/2022,4507,5XD330015,LDB3 RH STRUTURE WIT,1.00,"151,488.00","151,488.00",836.25,1.6 CR,18178.56,3.401485221,18181.96149,90892.8,2.663011907,90895.46301,19693.44,-2.02681981,19691.41318,22723.2,4.214691948,22727.41469,
Company A,15/12/2022,4508,5XD330014,LDB3 LH STRUTURE WIT,1.00,"151,488.00","151,488.00",831.63,1.6 CR,18178.56,5.569774861,18184.12977,90892.8,3.065645784,90895.86565,19693.44,-3.741985731,19689.69801,22723.2,-4.106638022,22719.09336,
Company A,15/12/2022,4509,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,2.80571168,6497.325712,32472.6,-2.052632599,32470.54737,7035.73,-1.430092838,7034.299907,8118.15,3.583076847,8121.733077,
Company A,15/12/2022,4510,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,2.501859936,6497.02186,32472.6,0.2751217107,32472.87512,7035.73,4.890537348,7040.620537,8118.15,-2.157266904,8115.992733,
Company A,15/12/2022,4511,5E1050670,LAP CHANGER PLATE CO,11.00,"2,939.91","32,339.01",20.2,3 CR,3880.6812,-2.895174674,3877.786025,19403.406,4.718618477,19408.12462,4204.0713,-2.747224582,4201.324075,4850.8515,1.23431596,4852.085816,
Company A,15/12/2022,4512,SF5C1790175,TOP DUCT COMPLETE-CH,20.00,"2,067.08","41,341.60",10.45,"1 CR,4 HRPO",4960.992,-3.307192973,4957.684807,24804.96,-1.055493735,24803.90451,5374.408,0.2835136016,5374.691514,6201.24,-3.859133944,6197.380866,
Company A,15/12/2022,4513,5C2830517,SIDE COVER WITH -FRO,3.00,513.56,"1,540.68",3.354,1.5 CR,184.8816,-1.293221966,183.588378,924.408,-8.080260227,916.3277398,200.2884,-1.243750401,199.0446496,231.102,0.1710726644,231.2730727,
Company A,15/12/2022,4513,5C2830517,SIDE COVER WITH -FRO,17.00,577.22,"9,812.74",3.354,1.5 CR,1177.5288,-2.605424893,1174.923375,5887.644,1.238003245,5888.882003,1275.6562,-1.231981756,1274.424218,1471.911,-1.421370154,1470.48963,
Company C,15/12/2022,4514,506575057,SHIFTING SHEET COMPL,14.00,294.73,"4,126.22",1.76,1.5 CR,495.1464,-0.580500722,494.5658993,2475.732,-0.4684266658,2475.263573,536.4086,-1.18248947,535.2261105,618.933,0.4403690426,619.373369,
Company A,15/12/2022,4515,5F3270010,BELT CLOSING COVER-F,2.00,311.38,622.76,0.44,1 CR,74.7312,-0.002256214037,74.72894379,373.656,-0.06199901395,373.594001,80.9588,-2.65642621,78.30237379,93.414,0.699032983,94.11303298,
Company A,15/12/2022,4515,5F3270010,BELT CLOSING COVER-F,38.00,321.18,"12,204.84",0.44,1 CR,1464.5808,0.4558714655,1465.036671,7322.904,0.7132974815,7323.617297,1586.6292,1.400265775,1588.029466,1830.726,1.149031101,1831.875031,
Company A,15/12/2022,4516,5C1530153,RIGHT HOLDER,40.00,195.64,"7,825.60",0.85,2 CR,939.072,0.6422559701,939.714256,4695.36,-0.5305461679,4694.829454,1017.328,1.747879503,1019.07588,1173.84,1.208002028,1175.048002,
Company A,15/12/2022,4516,5C1530154,LEFT HOLDER,40.00,210.94,"8,437.60",0.95,2 CR,1012.512,-6.548464628,1005.963535,5062.56,2.551214861,5065.111215,1096.888,1.946616051,1098.834616,1265.64,0.6776320425,1266.317632,
Company A,15/12/2022,4516,5F3270015,BELT CLOSING COVER W,40.00,358.44,"14,337.60",0.586,1 CR,1720.512,-0.3768158154,1720.135184,8602.56,2.928461976,8605.488462,1863.888,-4.998404912,1858.889595,2150.64,2.636583815,2153.276584,
Company A,15/12/2022,4517,5C1090030,COVER COMPLETE,2.00,719.72,"1,439.44",2.33,1 CR,172.7328,-4.143220201,168.5895798,863.664,1.300816078,864.9648161,187.1272,-0.4812406059,186.6459594,215.916,-3.21263676,212.7033632,
Company A,15/12/2022,4517,5C1090030,COVER COMPLETE,8.00,704.97,"5,639.76",2.33,1 CR,676.7712,3.088660925,679.8598609,3383.856,-5.071148574,3378.784851,733.1688,-3.269141788,729.8996582,845.964,2.250294517,848.2142945,
Company A,15/12/2022,4518,5D3450270,FRONT COVER COMPL,13.00,863.39,"11,224.07",4.7,1.5 CR,1346.8884,4.014444564,1350.902845,6734.442,3.337412892,6737.779413,1459.1291,1.995467129,1461.124567,1683.6105,-4.736845775,1678.873654,
Company A,15/12/2022,4519,5D3638612,RH REAR SIDE COVER E,10.00,"1,641.11","16,411.10",4.55,1.5 CR,1969.332,-2.628374959,1966.703625,9846.66,7.834881727,9854.494882,2133.443,-4.431162258,2129.011838,2461.665,7.034278756,2468.699279,
Company A,15/12/2022,4520,5E1550450,FRONT CLOSING SHEET,33.00,202.96,"6,697.68",0.7,1 CR,803.7216,1.694956781,805.4165568,4018.608,-2.974995366,4015.633005,870.6984,-1.298078993,869.400321,1004.652,3.799847102,1008.451847,
Company C,15/12/2022,4521,5G0102274,SIDE SUPPORT ANGLE C,17.00,85.91,"1,460.47",0.48,2 CR,175.2564,-3.359317935,171.8970821,876.282,2.804062965,879.086063,189.8611,2.132944684,191.9940447,219.0705,-1.422334798,217.6481652,
Company C,15/12/2022,4521,5G0503217,TOP SAFETY SWITCH HO,17.00,66.80,"1,135.60",0.35,4 HRPO,136.272,7.025680066,143.2976801,681.36,-0.3143564516,681.0456435,147.628,-2.95698112,144.6710189,170.34,-3.585317244,166.7546828,
Company A,16/12/2022,4522,505189530,SLIDING DOOR INNER A,5.00,944.12,"4,720.60",7.354,1.5 CR,566.472,-2.301596511,564.1704035,2832.36,3.238679403,2835.598679,613.678,-3.175308089,610.5026919,708.09,-0.917701758,707.1722982,
Company A,16/12/2022,4523,542176010,BOTTOM COVER COMPL,19.00,495.40,"9,412.60",3.32,1.5 CR,1129.512,0.6024923115,1130.114492,5647.56,-1.660557729,5645.899442,1223.638,-2.078708618,1221.559291,1411.89,-6.562558683,1405.327441,
Company A,16/12/2022,4524,5C1530471,CYLINDER HOLDER COMP,20.00,367.00,"7,340.00",1.66,6 HR,880.8,4.093977874,884.8939779,4404.0,-0.6405821025,4403.359418,954.2,-0.1665716766,954.0334283,1101.0,-0.3998574093,1100.600143,
Company A,16/12/2022,4525,542171690,CYLINDER COVER,24.00,"3,576.33","85,831.92",27.612,3 CR,10299.8304,-0.8959822345,10298.93442,51499.152,-2.014561841,51497.13744,11158.1496,-4.34598103,11153.80362,12874.788,-0.4696245624,12874.31838,
Company A,16/12/2022,4526,5E1632970,SUCTION TUBE FLANGE,13.00,323.91,"4,210.83",0.48,1.5 CR,505.2996,0.2826288126,505.5822288,2526.498,0.7622912733,2527.260291,547.4079,0.4751323255,547.8830323,631.6245,-2.680265982,628.944234,
Company A,16/12/2022,4527,5D3470010,CAN PLATE COMPL,6.00,"2,554.78","15,328.68",18.24,4 CR,1839.4416,-2.036908771,1837.404691,9197.208,-2.910238841,9194.297761,1992.7284,0.5328588025,1993.261259,2299.302,-0.7106979827,2298.591302,
Company A,16/12/2022,4528,5XD330015,LDB3 RH STRUTURE WIT,1.00,"151,488.00","151,488.00",836.25,1.6 CR,18178.56,3.927464646,18182.48746,90892.8,1.496764755,90894.29676,19693.44,-2.172558673,19691.26744,22723.2,-2.049736116,22721.15026,
Company D,16/12/2022,4529,5610284760XC,BRACKET,18.00,378.00,"6,804.00",2.419,6 HR,816.48,-2.762952474,813.7170475,4082.4,-0.7685264809,4081.631474,884.52,-5.723459773,878.7965402,1020.6,-1.18375107,1019.416249,
Company D,16/12/2022,4529,5610284770XC,BRACKET,11.00,381.00,"4,191.00",2.419,6 HR,502.92,1.64067986,504.5606799,2514.6,1.27738893,2515.877389,544.83,-3.836892597,540.9931074,628.65,-2.946552553,625.7034474,
Company D,16/12/2022,4529,5610683190XC,BRACKET,8.00,57.00,456.00,0.06,4 HR,54.72,0.1605271653,54.88052717,273.6,3.607633675,277.2076337,59.28,1.096614258,60.37661426,68.4,0.6563148368,69.05631484,
Company D,16/12/2022,4529,5614042650,PLATE,1.00,36.00,36.00,0.123,5 HR,4.32,0.09142783622,4.411427836,21.6,-0.06365118439,21.53634882,4.68,-0.4674313531,4.212568647,5.4,0.467360376,5.867360376,
Company D,16/12/2022,4529,561438A130XC,PLATE,2.00,188.00,376.00,0.964,10 HR,45.12,-2.383627282,42.73637272,225.6,1.70375409,227.3037541,48.88,0.7087353165,49.58873532,56.4,-0.5812756552,55.81872434,
Company D,16/12/2022,4529,5614485310XC,BRACKET,3.00,78.00,234.00,0.306,2 CR,28.08,-1.395514096,26.6844859,140.4,2.680570889,143.0805709,30.42,1.886975345,32.30697535,35.1,2.329624674,37.42962467,
Company D,16/12/2022,4529,5615467131XC,STAY,32.00,879.00,"28,128.00",4.585,10 HR,3375.36,-3.65151727,3371.708483,16876.8,1.221268869,16878.02127,3656.64,-1.785718168,3654.854282,4219.2,-0.1104735548,4219.089526,
Company D,16/12/2022,4530,5615487120XC,PLATE,12.00,857.00,"10,284.00",4.53,10 HR,1234.08,4.023780552,1238.103781,6170.4,3.2883364,6173.688336,1336.92,4.005505391,1340.925505,1542.6,0.8611758302,1543.461176,
Company D,16/12/2022,4530,5616185680XC,BRACKET,15.00,569.00,"8,535.00",2.637,10 HR,1024.2,2.561387341,1026.761387,5121.0,0.1574643271,5121.157464,1109.55,0.6340364471,1110.184036,1280.25,-6.1515793,1274.098421,
Company D,16/12/2022,4530,5618785151XC,PLATE,18.00,784.00,"14,112.00",1.346,10 HR,1693.44,-2.485111769,1690.954888,8467.2,-4.172175579,8463.027824,1834.56,1.917293904,1836.477294,2116.8,0.328777357,2117.128777,
Company D,16/12/2022,4530,5690481231XC,BRACKET,4.00,116.00,464.00,0.24,5 HR/C,55.68,3.356360699,59.0363607,278.4,1.826611243,280.2266112,60.32,-3.299052753,57.02094725,69.6,6.434255828,76.03425583,
Company D,16/12/2022,4530,5690781410,PLATE,4.00,49.00,196.00,0.177,5 HR,23.52,-5.030835317,18.48916468,117.6,2.877538905,120.4775389,25.48,1.563668647,27.04366865,29.4,1.897837037,31.29783704,
Company D,16/12/2022,4530,5694388570XC,BRACKET,4.00,79.00,316.00,0.257,6 HR,37.92,-6.993416541,30.92658346,189.6,-1.890841247,187.7091588,41.08,2.611725285,43.69172528,47.4,-4.464424836,42.93557516,
Company D,16/12/2022,4530,5698981260XC,COVER,4.00,325.00,"1,300.00",1.618,5 HR,156.0,2.262596132,158.2625961,780.0,1.54332477,781.5433248,169.0,-3.327494714,165.6725053,195.0,-3.17263524,191.8273648,
Company A,16/12/2022,4531,5E1836410,SECOND RESERVE CAN S,3.00,"4,718.00","14,154.00",25.71,1.6 CR,1698.48,0.4729474635,1698.952947,8492.4,-1.921003691,8490.478996,1840.02,3.81211551,1843.832116,2123.1,1.453705125,2124.553705,
Company A,16/12/2022,4532,5A3031050,TRAVERSE WITH,25.00,"1,102.89","27,572.25",7.55,4 HRPO,3308.67,2.738282678,3311.408283,16543.35,-6.576218191,16536.77378,3584.3925,-0.2727758396,3584.119724,4135.8375,-0.8816326592,4134.955867,
Company A,16/12/2022,4532,5A3051136,TOP TRAVERSE COMPLET,23.00,"1,566.07","36,019.61",9.22,"2 CR,4 HRPO",4322.3532,-4.117174445,4318.236026,21611.766,-4.549200036,21607.2168,4682.5493,-1.933918636,4680.615381,5402.9415,4.122977851,5407.064478,
Company A,16/12/2022,4533,SF5C1770270,JUNCTION BOX TOP COM,30.00,"1,878.89","56,366.70",6.65,"1.5,4 CR",6764.004,-0.6776703697,6763.32633,33820.02,-1.679740333,33818.34026,7327.671,-0.8256350714,7326.845365,8455.005,-2.074061007,8452.930939,
Company A,16/12/2022,4534,5C1570210,FRONT COVER LH COMPL,10.00,958.29,"9,582.90",3.5,1.5 CR,1149.948,4.162757361,1154.110757,5749.74,-0.8584277851,5748.881572,1245.777,-3.018181779,1242.758818,1437.435,0.6017161827,1438.036716,
Company A,16/12/2022,4534,5C1570230,FRONT COVER RH COMPL,10.00,793.25,"7,932.50",3.32,1.5 CR,951.9,1.444692241,953.3446922,4759.5,0.0969355676,4759.596936,1031.225,-4.339044733,1026.885955,1189.875,0.3129999163,1190.188,
Company A,16/12/2022,4535,5E1050670,LAP CHANGER PLATE CO,19.00,"2,939.91","55,858.29",20.2,3 CR,6702.9948,-0.150235314,6702.844565,33514.974,-1.697849833,33513.27615,7261.5777,1.84369145,7263.421391,8378.7435,-0.6736526705,8378.069847,
Company A,16/12/2022,4536,5C1172078,SEALING SHEET-REAR,29.00,352.95,"10,235.55",2.2,3 CR,1228.266,-0.9435542679,1227.322446,6141.33,-1.437557262,6139.892443,1330.6215,-0.9015683445,1329.719932,1535.3325,-0.9642672023,1534.368233,
Company A,16/12/2022,4536,5C1800173,CLOSING COVER,7.00,30.75,215.25,0.3,2 CR,25.83,-1.491285828,24.33871417,129.15,5.737020825,134.8870208,27.9825,0.2529185236,28.23541852,32.2875,-1.22240728,31.06509272,
Company A,16/12/2022,4536,5C1800173,CLOSING COVER,24.00,32.50,780.00,0.3,2 CR,93.6,-0.2673835712,93.33261643,468.0,0.2050855281,468.2050855,101.4,-0.2542329663,101.145767,117.0,3.389375992,120.389376,
Company A,16/12/2022,4536,5D3131590,WIPER LEVER,31.00,161.00,"4,991.00",0.95,3 CR,598.92,2.544314227,601.4643142,2994.6,1.175397897,2995.775398,648.83,2.079007367,650.9090074,748.65,0.2613048628,748.9113049,
Company A,16/12/2022,4536,5D3832270,SLIDER SUPPORT LH CO,4.00,517.52,"2,070.08",2.43,3 CR,248.4096,2.612430163,251.0220302,1242.048,0.7165937825,1242.764594,269.1104,0.9887116246,270.0991116,310.512,5.205502655,315.7175027,
Company A,16/12/2022,4536,5D3832270,SLIDER SUPPORT LH CO,16.00,476.75,"7,628.00",2.43,3 CR,915.36,1.27780741,916.6378074,4576.8,-0.03965802686,4576.760342,991.64,4.461605774,996.1016058,1144.2,-0.01081553226,1144.189184,
Company A,16/12/2022,4537,5E1801452,CAN DRIVE TENSIONER,20.00,275.00,"5,500.00",0.58,6 HR,660.0,3.730054783,663.7300548,3300.0,-4.676094632,3295.323905,715.0,2.398632777,717.3986328,825.0,-0.1214909569,824.878509,
Company C,16/12/2022,4538,506575057,SHIFTING SHEET COMPL,25.00,294.73,"7,368.25",1.76,1.5 CR,884.19,1.076085199,885.2660852,4420.95,2.660160217,4423.61016,957.8725,2.467795015,960.340295,1105.2375,-2.716233753,1102.521266,
Company C,16/12/2022,4539,501706650,HINGE RH ASSY.,50.00,98.00,"4,900.00",0.295,4 CR,588.0,3.572933298,591.5729333,2940.0,-3.189184503,2936.810815,637.0,2.342855428,639.3428554,735.0,4.631854669,739.6318547,
Company C,16/12/2022,4539,501706652,HINGE RH,13.00,104.36,"1,356.68",0.295,4 CR,162.8016,-2.427602578,160.3739974,814.008,0.9027949617,814.910795,176.3684,-2.394888215,173.9735118,203.502,-5.154941321,198.3470587,
Company C,16/12/2022,4540,5B1070436,FRONT FRAME LH COMPL,6.00,"4,771.72","28,630.32",34.235,"3,5 CR,5 HRPO",3435.6384,1.7091622,3437.347562,17178.192,4.036107496,17182.22811,3721.9416,5.098619913,3727.04022,4294.548,4.485289127,4299.033289,
Company C,16/12/2022,10120,551490709,HOUSING,1.00,"18,380.00","18,380.00",0,1 Cr,2205.6,-5.322632817,2200.277367,11028.0,-1.4783201,11026.52168,2389.4,3.416248082,2392.816248,2757.0,-1.663863378,2755.336137,
Company C,17/12/2022,4541,5B1070436,FRONT FRAME LH COMPL,5.00,"4,771.72","23,858.60",34.235,"3,5 CR,5 HRPO",2863.032,-1.563194418,2861.468806,14315.16,-3.736296787,14311.4237,3101.618,-4.637409366,3096.980591,3578.79,-0.492912362,3578.297088,
Company A,17/12/2022,4542,542197790,R.D ROLLER UNDER DUC,5.00,"1,589.94","7,949.70",4.3,1 CR,953.964,-0.5022924269,953.4617076,4769.82,-3.281225624,4766.538774,1033.461,-0.2933124633,1033.167688,1192.455,-0.08348391965,1192.371516,
Company A,17/12/2022,4543,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,-2.530329932,6491.98967,32472.6,-1.547894246,32471.05211,7035.73,-1.117789646,7034.61221,8118.15,-0.8565084965,8117.293492,
Company A,17/12/2022,4544,5E1850600,DELIVERY STRUCTURE 6,1.00,"54,121.00","54,121.00",308,3 CR,6494.52,-1.882218786,6492.637781,32472.6,-1.357543032,32471.24246,7035.73,-1.103329171,7034.626671,8118.15,-0.383249161,8117.766751,
Company A,17/12/2022,4545,5XD330015,LDB3 RH STRUTURE WIT,1.00,"151,488.00","151,488.00",836.25,1.6 CR,18178.56,-3.042640253,18175.51736,90892.8,-0.3534756359,90892.44652,19693.44,2.307160404,19695.74716,22723.2,0.4398764349,22723.63988,
Company A,17/12/2022,4546,SF5F3230950,SIDE COVER COMPL,3.00,773.36,"2,320.08",0.95,1.5 CR,278.4096,0.8116190018,279.221219,1392.048,-0.6400608168,1391.407939,301.6104,-1.758337291,299.8520627,348.012,6.281841335,354.2938413,
Company A,17/12/2022,4546,SF5F3230950,SIDE COVER COMPL,17.00,739.61,"12,573.37",0.95,1.5 CR,1508.8044,-0.2777240353,1508.526676,7544.022,-0.8867788069,7543.135221,1634.5381,6.023827034,1640.561927,1886.0055,2.343916917,1888.349417,
Company A,17/12/2022,4546,SF5F3230950,SIDE COVER COMPL,20.00,748.92,"14,978.40",0.95,1.5 CR,1797.408,1.495809957,1798.90381,8987.04,-0.1371904218,8986.90281,1947.192,2.651357702,1949.843358,2246.76,0.2258434456,2246.985843,
Company A,17/12/2022,4547,5C1790230,JUNCTION BOX COMPLET,6.00,"4,486.17","26,917.02",16.6,"1.5,3 CR & 4 HRPO",3230.0424,-0.4659454718,3229.576455,16150.212,0.8397157597,16151.05172,3499.2126,2.721662647,3501.934263,4037.553,2.865295311,4040.418295,
Company A,17/12/2022,4548,5C1770211,CENTRAL DUCT COMPLET,10.00,"2,548.39","25,483.90",9.6,"1,2,3,4  CR",3058.068,-2.148371398,3055.919629,15290.34,-1.940855543,15288.39914,3312.907,2.583746432,3315.490746,3822.585,5.320359823,3827.90536,
Company A,17/12/2022,4549,542197790,R.D ROLLER UNDER DUC,5.00,"1,589.94","7,949.70",4.3,1 CR,953.964,-7.312023961,946.651976,4769.82,1.276641447,4771.096641,1033.461,2.195570087,1035.65657,1192.455,-3.01478251,1189.440217,
Company A,17/12/2022,4549,5D3470010,CAN PLATE COMPL,6.00,"2,554.78","15,328.68",18.24,4 CR,1839.4416,3.288990224,1842.73059,9197.208,4.518088433,9201.726088,1992.7284,-1.927253153,1990.801147,2299.302,5.111008465,2304.413008,
Company A,17/12/2022,4550,5F3430110,DUCT SUPPORT COMPLET,10.00,"1,051.15","10,511.50",3.77,3 CR,1261.38,2.937026483,1264.317026,6306.9,3.326524053,6310.226524,1366.495,6.728912627,1373.223913,1576.725,-3.662633601,1573.062366,
Company A,17/12/2022,4551,5F3450132,DUCT TOP COVER-MIDDL,15.00,434.89,"6,523.35",2.5,1 CR,782.802,2.798225044,785.600225,3914.01,-3.383293851,3910.626706,848.0355,-4.137124983,843.898375,978.5025,2.169813405,980.6723134,
Company A,17/12/2022,4552,5D3132792,PLATFORM 48 INCH RHR,10.00,641.75,"6,417.50",4.86,3 CR,770.1,-6.77417572,763.3258243,3850.5,-2.975792309,3847.524208,834.275,-2.428784948,831.8462151,962.625,-1.688806582,960.9361934,
Company A,17/12/2022,4553,5C1030515,COVER COMPLETE LH-CY,100.00,103.37,"10,337.00",0.62,1.5 CR,1240.44,-2.292789934,1238.14721,6202.2,-1.163290212,6201.03671,1343.81,4.033476011,1347.843476,1550.55,-2.680132649,1547.869867,
Company A,17/12/2022,4553,5C1700711,HOLDER COMPLETE,30.00,118.74,"3,562.20",0.26,2 CR,427.464,-1.674021877,425.7899781,2137.32,-1.307195339,2136.012805,463.086,-0.7392796945,462.3467203,534.33,0.04606316121,534.3760632,
Company A,17/12/2022,4553,5C2600433,SENSOR CLAMP-CALENDE,30.00,72.87,"2,186.10",0.351,4 HRPO,262.332,-2.759590913,259.5724091,1311.66,-7.143915347,1304.516085,284.193,0.5819760319,284.774976,327.915,-0.9210366508,326.9939633,
Company A,17/12/2022,4553,5D3131570,CLOSING COVER COMPL,20.00,97.95,"1,959.00",0.39,3 CR,235.08,1.178538904,236.2585389,1175.4,0.2321326677,1175.632133,254.67,-4.274596854,250.3954031,293.85,-1.470510061,292.3794899,
Company A,17/12/2022,4553,5E1730330,DUCT DOOR WITH,13.00,300.95,"3,912.35",1.3,1.5 CR,469.482,-5.310442807,464.1715572,2347.41,-0.5296836179,2346.880316,508.6055,2.278584613,510.8840846,586.8525,1.341461085,588.1939611,
Company A,17/12/2022,4554,542148254,SENSOR FIXING PLATE,7.00,66.32,464.24,0.38,4 CR,55.7088,2.588932265,58.29773226,278.544,0.1858132006,278.7298132,60.3512,-2.922046766,57.42915323,69.636,-1.331671638,68.30432836,
Company A,17/12/2022,4554,542148254,SENSOR FIXING PLATE,41.00,59.47,"2,438.27",0.38,4 CR,292.5924,1.750872164,294.3432722,1462.962,1.022999424,1463.984999,316.9751,1.804519495,318.7796195,365.7405,1.16704032,366.9075403,
Company A,17/12/2022,4554,5D3400110,VERTICAL SUPPORT BOT,50.00,55.53,"2,776.50",0.28,4 HR,333.18,-1.14049101,332.039509,1665.9,0.6802222897,1666.580222,360.945,0.7883992207,361.7333992,416.475,2.314848928,418.7898489,
